id,created_on,operation,property_type,neighbourhood,lat,lon,price,surface_total_in_m2,surface_covered_in_m2,floor,rooms,expenses
cd876f7a151a1bd01ab22facf57f3acbe6144927,2018-02-02,sell,apartment,Retiro,-34.5938233,-58.3800529,550000,312,131,,4,8900
cc8be813d7ff0bb195eaa07d4d7e3324b82a4b38,2018-02-02,sell,house,Villa Pueyrredón,-34.5815506,-58.5120245,380000,251,175,,3,
c986a3c3329e5de14f3b45fed8e52c6b2ac077c6,2018-02-02,sell,apartment,Palermo Soho,-34.5711496,-58.4232966,105000,42,34,,2,1980
6d63ae0cfcf91f7953d7ca2af8bf00b26e77b449,2018-02-02,sell,apartment,San Nicolás,-34.6001058,-58.3754644,104000,36,36,,2,2860
32eba25ff887ec3e91cfd15770d6cf27605544dc,2018-02-02,sell,apartment,Villa Urquiza,-34.5810149,-58.4879248,6437897,35,21,,21,1
244afd05fa0ef5a292116bd5c620aaf566006b96,2018-02-02,sell,apartment,Barrio Norte,,,129000,57,52,,3,1800
5c3583f1d5170e1250bbb5578a102ccd1cb58aa5,2018-02-02,sell,apartment,Villa Luro,-34.6465493,-58.505911,108000,51,46,,2,
bdc0908e2e420a9b9df748cd14ec7bd3cd44ec28,2018-02-02,sell,apartment,Barrio Norte,-34.5979322,-58.401953,183000,69,62,,2,2600
c287739fecd93c9d57a49d7df560c330c46ef359,2018-02-02,sell,house,San Telmo,-34.6211839,-58.3731163,1000000,900,548,,,
405a71e9b1c3fcb42648cad66c1dec6b7f981a85,2018-02-02,sell,house,Palermo Soho,,,790000,372,372,,,
01c063646264452ba188a4cd4ee0a8230fcede10,2018-02-02,sell,apartment,Caballito,-34.6209278,-58.4458736,90000,36,36,,1,
ab599b3e3ee2120e237f5977598e9c0ed370dc47,2018-02-02,sell,apartment,Caballito,-34.6209278,-58.4458736,134000,47,47,,2,
89777ec0352bfbde6d9e15472f253f27ec6f6b48,2018-02-02,sell,apartment,Villa Crespo,-34.5967336,-58.4412328,127000,38,38,,2,
feebd087dbe769801f5a27a501ec409befe457e8,2018-02-02,sell,apartment,Villa Crespo,-34.5976786,-58.4430195,78000,34,34,,1,
145e18c6ff823c3ee22afdedd32b226b3336be03,2018-02-02,sell,apartment,Villa Crespo,-34.5976786,-58.4430195,124000,47,47,,2,
e0578b7e638c0e828226e4ada0f07f133480a55c,2018-02-02,sell,apartment,Villa Crespo,-34.5976786,-58.4430195,145000,61,61,,2,
f46df6170a46a447431fa0b883cf52a88b8b5a11,2018-02-02,sell,apartment,Barrio Norte,-34.5922039,-58.4117234,175000,64,60,,3,
c96bc12a599912c813cf61e57bb5335e6b169ab4,2018-02-02,sell,apartment,Palermo Viejo,,,120000,40,22,,2,
6cba4a2272410da70490c4cbad6beb915298583d,2018-02-02,sell,PH,Palermo Soho,,,185000,52,41,,2,
3dc5f0724c18034f5cfc8813ad35b71778ad3cae,2018-02-02,sell,house,Palermo Chico,-34.579250315,-58.3994893128,,970,970,,,
515742e7927148a85795c311e8f9770d950a946c,2018-02-02,sell,house,Villa del Parque,-34.6037278,-58.4954214,460000,209,185,,,
68a5679b94a3807be4d3720474805cad5625d85f,2018-02-02,sell,apartment,Belgrano,-34.6139839,-58.3914848,1550000,390,390,,6,
6dcab197f537658f50c87e14558cd09bc4e5be60,2018-02-02,sell,apartment,Caballito,-34.6209278,-58.4458736,540000,285,270,,5,
317670d0dadc0161edfffa5ade1ab1305db5d768,2018-02-02,sell,store,Paternal,-34.6058034,-58.4602129,220000,116,116,,,
d8be7a953ebc1b1a61729ae9e38fcb67a1eaf2da,2018-02-02,sell,store,Saavedra,-34.5411241,-58.4744631,440000,235,235,,,
779f1a76e20b8624653d66b9949faaf3023f73b8,2018-02-02,sell,apartment,San Nicolás,-34.6068877,-58.3951004,89900,44,39,,2,
a6e277b82459a1a65bb870c8d9fda13ffb8eee55,2018-02-02,sell,house,Parque Chacabuco,-34.6395095,-58.440479,200000,,160,,,
c336dd1bd0eafd37568c8458f7b4ed8716d6e980,2018-02-02,sell,PH,Parque Chacabuco,-34.6395095,-58.440479,200000,160,160,,5,
c61acb4fd4601fd6b83876e783f492fd65ca512d,2018-02-02,sell,PH,Barracas,-34.6440668,-58.3688147,200000,122,85,,3,
fbcbf8db6e734ed7bd3fa487706f61fddf6afada,2018-02-02,sell,apartment,Villa Urquiza,-34.570884,-58.4886936,109500,35,30,,1,
4f8e11fc0b867d4690779b59450115a745c3a361,2018-02-02,sell,apartment,Belgrano,-34.5647746,-58.4515127,475000,250,200,,5,
7689950f93bf4f4b33ca12a8a255572e1b4af196,2018-02-02,sell,apartment,Palermo,-34.5838347755,-58.4359351689,240000,90,71,,2,
99270766d26ddf8c750e460b95d16226a84ee32e,2018-02-02,sell,apartment,Villa Crespo,-34.5976786,-58.4430195,230000,100,70,,3,
21cdf9c7cb60733945b7f23e7cb8ccd40c1dfd6e,2018-02-02,sell,apartment,Once,-34.6122041,-58.4071345,56000,38,38,,1,
abc13167255b9765791f288d7f9ca47c9a50d9d7,2018-02-02,sell,PH,Floresta,-34.6245207,-58.4965254,125000,52,50,,2,
d5fdfe85e7ea180b211607d05c78d67298d65fdd,2018-02-02,sell,PH,Villa Santa Rita,-34.6159533946,-58.4906847487,133000,59,41,,2,
0f1f22d03a261d6a67a7f5da855f75cd22202ac0,2018-02-02,sell,apartment,Belgrano,-34.5582056,-58.4429231,140000,43,36,,1,
606c47bf29364b0d58d4a510cd4b2aa302108bb1,2018-02-02,sell,apartment,Palermo,-34.5972414,-58.4201145,167000,56,48,,2,
83a69c090266ef0f092112385e0f58ae0cf2eac6,2018-02-02,sell,apartment,Nuñez,-34.5417564,-58.4632139,400000,92,85,,3,
91bf0cc2cede79eb55fa585a514497558c1e40f1,2018-02-02,sell,apartment,Palermo Soho,,,275000,73,70,,4,
821923548918a4b550efb4bbafe62ade82a5bb8f,2018-02-02,sell,apartment,Chacarita,-34.5906558,-58.4487313,95000,33,30,,1,
1238933403dd18d46ae42f160bb1c6183e614404,2018-02-02,sell,apartment,Parque Avellaneda,-34.6474376,-58.4918737,74950,40,37,,1,
da8e95bfa3861cd7cca5e4af2121f66063531d7f,2018-02-02,sell,apartment,Villa Crespo,-34.5944571,-58.4444403,115000,41,35,,2,
1c8befc09155362bef634731800363f882db3673,2018-02-02,sell,apartment,Palermo,-34.5711496,-58.4232966,166000,48,48,,3,
d1264a73c433001108ed5d8c6eb2ea22777d8578,2018-02-02,sell,apartment,Belgrano,-34.562958,-58.4461826,1050000,171,171,,3,
85c070e713f5b87d8b6a3bcd7448e8bdab0635ee,2018-02-02,sell,apartment,Balvanera,-34.6123977,-58.4069356,86000,46,46,,3,
24591aa760c53d6757c9ab6659d046aae65ea273,2018-02-02,sell,apartment,Parque Avellaneda,-34.6474376,-58.4918737,74950,42,39,,1,
4c16ac49e4a86b50b7e20340a34e8c93f056fc31,2018-02-02,sell,apartment,Palermo Chico,-34.5888889,-58.4305556,950000,145,129,,4,
9c9a42599800f5b3d7795d28a44f984aa7e8efc6,2018-02-02,sell,apartment,Chacarita,-34.5906558,-58.4487313,120000,33,30,,1,
0024d4a9d6d36737fe92b1625d233211b4c2b7db,2018-02-02,sell,apartment,Palermo Chico,-34.5794607715,-58.4126830555,730000,186,186,,5,
e1702462634780c4c6fcdfe8a4decf56a7334a32,2018-02-02,sell,apartment,Belgrano,-34.5620844,-58.4566864,399000,150,150,,4,
26275f27b11e90a61affab28db89a7490efd8704,2018-02-02,sell,apartment,Barrio Norte,-34.5866975,-58.3971144,770000,254,210,,7,
52f2105dd9043cc7177073ab708326f7915a5227,2018-02-02,sell,house,Villa Luro,-34.638675,-58.4903014,300000,,220,,,
61e89948423ee3ad335d924da7c9d1ad2ecd8d4a,2018-02-02,sell,apartment,Palermo Hollywood,-34.5819,-58.435774,210000,65,40,,2,
5cd72da0deb1a3ee696586602e89bfc9252352c6,2018-02-02,sell,store,Villa Crespo,-34.6001556,-58.4305654,690000,930,900,,,
221160f4c5586cdacecf6579cbdc8582bacfc177,2018-02-02,sell,store,Almagro,-34.6208588,-58.4164655,497000,503,503,,,
256347c8b9e24aa8a711807de28af65b2189b852,2018-02-02,sell,apartment,Recoleta,-34.5980717,-58.4004988,183000,76,69,,3,
bcc002ff362d09c3876f47c74d1c065bf1be972c,2018-02-02,sell,apartment,Palermo Soho,,,189000,65,65,,3,
24f3aa441c673be7a244239eca5445e5018da0cc,2018-02-02,sell,apartment,Palermo,-34.5810459,-58.4245272,189000,65,65,,3,
8e421d1dff212d30354018578ba93f04259da8af,2018-02-02,sell,house,Villa Pueyrredón,-34.5765209,-58.5004001,390000,,185,,,
3ec4578a589acfed75bc2b60ac49c5ab6d5b7475,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
101363e8540c9df377398b75c1886297cc814c91,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
f9576a9a1eb6fe32e4bf9d8368ad9ebf7f2a4fdb,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
fb15645b2054f0d1cd8538cae5a4ecc35a8ed071,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
eb82094af0167cfc86aef2089aedc5cbfd9ba6e3,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
8997f88fc313d6e2cbb80f402ba3c29ea54a0d8f,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
6982b80b70686c2d5b24c5d9af59df73d5dc2602,2018-02-02,sell,apartment,Villa Lugano,-34.670624,-58.4801284,148000,108,80,,3,
b75d665a89da4930c6503fadbc80667736bf0055,2018-02-02,sell,apartment,Palermo,-34.5662843615,-58.4323389077,310000,80,80,,3,
0d07262a47052330f206a9b76045149b22a1fd32,2018-02-02,sell,apartment,Las Cañitas,-34.5663435683,-58.4323517376,310000,80,80,,3,
128f8700d7f38979bf226ebfb91b447a89c107be,2018-02-02,sell,apartment,Caballito,-34.6131267,-58.4299163,200000,83,72,,4,
bd26b0e51b8dfa95523c1f7997fc30f7231a07b7,2018-02-02,sell,apartment,Palermo,-34.5888914,-58.4155969,265000,83,83,,4,
efb4ce8b08c899ab7254880d21870fc445a6446e,2018-02-02,sell,apartment,Almagro,-34.6085249,-58.4206378,115000,38,35,,1,
551e3be6eb60a75879f08ef807d351747f15a280,2018-02-02,sell,apartment,Almagro,-34.6046742,-58.4221098,135000,58,54,,2,
13b3663ede144efa95360f71ef35ada7caf7224b,2018-02-02,sell,apartment,Almagro,-34.6027072,-58.4312956,185000,66,66,,3,
18c50bdb366c5c3e93f70a5ac4b7aa5a89b5030b,2018-02-02,sell,apartment,Almagro,-34.6058802,-58.4250514,165000,49,48,,3,
09d8050b4012ca65dc9e6db15cee12379da5a19d,2018-02-02,sell,apartment,Flores,-34.6273248,-58.467105,110000,58,40,,3,
887efb8372ae7a02ab2f11beb6d70c15f06b2ce5,2018-02-02,sell,apartment,Barrio Norte,-34.5886626546,-58.4159459441,233000,73,70,,3,
00a03416f60cef5637b3ca998049e56ca528bd52,2018-02-02,sell,apartment,Belgrano,-34.5672988,-58.4562304,97000,37,33,,1,
2d443e41ea98e831a62cb2a520d6cabb0e5fe3b5,2018-02-02,sell,apartment,Balvanera,-34.6132455,-58.4111387,69800,34,30,,1,
c4e774fe03cbfab9ee8193520a7407e69a868e80,2018-02-02,sell,apartment,Villa General Mitre,-34.6082933,-58.4666679,78000,33,30,,1,
f376833314e6425816d818274fc7d176c02c6426,2018-02-02,sell,apartment,Villa General Mitre,-34.6082933,-58.4666679,115000,52,39,,2,
6955230bb12f6e208fc682d893e483ea3085cb57,2018-02-02,sell,apartment,Villa General Mitre,-34.6082933,-58.4666679,115000,52,39,,2,
e9955afd6bb01268d90cefef2ec6b745fe1ba850,2018-02-02,sell,apartment,Villa General Mitre,-34.6082933,-58.4666679,78000,33,30,,1,
b8f3799180b2729c9a9adb3fcb9d5c339a5d56e0,2018-02-02,sell,PH,Saavedra,-34.554242,-58.4915489,280000,170,130,,5,
76ff2d50e8575d3c03e71e63e0b9c25318641b98,2018-02-02,sell,PH,Saavedra,-34.554242,-58.4915489,280000,170,130,,5,
0901f0fd49eda8a547a77965bb7d0b5314b6443a,2018-02-02,sell,PH,Saavedra,-34.554242,-58.4915489,280000,170,130,,5,
8fbfe24784716d1e975edc0baf3907206ad86cea,2018-02-02,sell,PH,Saavedra,-34.554242,-58.4915489,280000,170,130,,5,
c3358bc7d46f1d4378953ebff61c203791b17edf,2018-02-02,sell,apartment,Villa General Mitre,-34.6082933,-58.4666679,115000,52,39,,2,
1e4bc49aca396c025a91fe21172fe50b60cf6944,2018-02-02,sell,apartment,Villa General Mitre,-34.6082933,-58.4666679,78000,33,30,,1,
d73a5481c075cc80e663140ddefc0da613f57209,2018-02-02,sell,apartment,San Cristobal,-34.6226428,-58.3952908,132000,71,68,,3,
9357fd54b0678013eefad3e7dc78fc7c8f232f60,2018-02-02,sell,apartment,San Cristobal,-34.6226428,-58.3952908,132000,71,68,,4,
089c319e991ebb6a567e6a578191e5bcb0e08d23,2018-02-02,sell,apartment,Flores,-34.6240135167,-58.4609932865,250000,122,107,,5,
13dedcb52982f266fdd51a2a655caf0b1ade3d0f,2018-02-02,sell,store,Centro / Microcentro,-34.6053451303,-58.3865661085,775000,324,324,,,
4c81b00f198a62cabe690e89d35b3120038e3681,2018-02-02,sell,apartment,Barracas,-34.6311679,-58.3703533,138000,64,64,,2,
e8e037a7a36f4122419ff69ac10758569c45ccf4,2018-02-02,sell,apartment,Caballito,-34.6116849,-58.4389625,140000,61,58,,3,
d964d96623271682df1ec65f0b928b9f0e509a49,2018-02-02,sell,apartment,Palermo Chico,-34.578773,-58.4151315,1030000,160,140,,5,
ed0b2b419854fa73c2ab9f4a8c4788f70195a92b,2018-02-02,sell,apartment,Palermo Viejo,,,103000,35,35,,2,
eae1726eb2d6ee7626fe5145c40e785788ac1c66,2018-02-02,sell,apartment,Puerto Madero,-34.6177194,-58.3620561,440000,83,80,,2,
3da461540572feb90877acd89a3c1ae8bac97fd7,2018-02-02,sell,apartment,Recoleta,-34.5868325011,-58.4026036159,220000,100,60,,3,
9e5039a0b6cc3f96ccd6fc9450a30e8909237209,2018-02-02,sell,store,Tribunales,-34.6011734716,-58.3881110397,360000,94,94,,,
ca0a3be49c814648a7bb51c2bb31d6b0d5b6396e,2018-02-02,sell,apartment,Caballito,-34.6197132,-58.4389133,78000,33,30,,2,
8d19fac6c985d48b960244d689a49392317d8715,2018-02-02,sell,store,Parque Patricios,-34.6354614,-58.3971035,445000,158,158,,,
b39f0b54cfa4a57ae80c715b962dc55c045d4e64,2018-02-02,sell,store,Parque Patricios,-34.6354614,-58.3971035,230000,84,84,,,
ed4dbb2576885daffccac76e12e98550b24d4fe8,2018-02-02,sell,apartment,Balvanera,-34.6132455,-58.4111387,69800,34,30,,1,
4f829a5198b0d7ba0acc4f3f65ab911ae593abad,2018-02-02,sell,apartment,Belgrano,-34.5672988,-58.4562304,97000,37,33,,1,
de9dff05299df203345ea7874cad3019449c099e,2018-02-02,sell,store,Floresta,-34.632947,-58.4766988,78000,30,30,,,
78300b1372d7744fbbc4c8bacf9f328baedc862b,2018-02-02,sell,apartment,Villa Crespo,-34.5984783,-58.4332929,125000,46,43,,2,
eb637ea2063080842523a2b16967fa17cbf60e95,2018-02-02,sell,apartment,Nuñez,-34.5360918,-58.4672012,240000,80,72,,3,
5af4ff3433aea2c740550526823a04af08b5d697,2018-02-02,sell,store,Tribunales,-34.6018623,-58.385343,169000,140,140,,,
9f555f1177aecda768d93f47b0d5a713d3449460,2018-02-02,sell,apartment,Recoleta,-34.594753,-58.395816,157000,45,45,,2,
f694d2b7c480a47caa6e38516f768959b308ee50,2018-02-02,sell,apartment,Chacarita,-34.5907449,-58.446933,199900,58,54,,3,
b15560c41bda2754731cbaf3764e14f3ae7b7d7a,2018-02-02,sell,store,Centro / Microcentro,-34.6065306,-58.3889922,169000,140,140,,,
12bb2ee008605d0c4641de5fee4edffc4ae63b6b,2018-02-02,sell,apartment,Villa Crespo,-34.6049028,-58.4491708,120000,50,50,,3,
a53bdf68eef519c6507ae4c730fc19996f7a2966,2018-02-02,sell,apartment,Parque Patricios,-34.6352598,-58.3954768,200000,94,80,,4,
476184ddcdcaa82ccb92e6e6d00a2ec5bd8bf7af,2018-02-02,sell,apartment,San Telmo,-34.6274333,-58.382393,125000,87,55,,3,
33adbc90807d84fe602be19b62417403df4b2e9d,2018-02-02,sell,store,Monserrat,-34.610092,-58.3848964,147000,129,129,,,
efafa47dcaf2570f00e66695e6830c6fc7b8d1c6,2018-02-02,sell,store,Monserrat,-34.6111268,-58.3846937,290000,138,138,,,
81882e7ff56b97f16f6222078c128e1eb390f233,2018-02-02,sell,store,Centro / Microcentro,-34.607924,-58.374815,260000,38,38,,,
c3a59b6bd790a7600b0735ca2665a36c8acb938b,2018-02-02,sell,apartment,Retiro,-34.6000726,-58.3781327,71900,25,25,,1,
8c3a557eaffb538b3cc70d30f71021746d3b6de8,2018-02-02,sell,store,Tribunales,-34.6018623,-58.385343,260000,38,38,,,
1db95210084ab094d18bebf8c3be1371d56d766f,2018-02-02,sell,apartment,San Nicolás,-34.6000726,-58.3781327,71900,25,25,,1,
83339f61c08a7f6cd9f59ce984869363f8800e78,2018-02-02,sell,apartment,Centro / Microcentro,-34.5999758748,-58.3787555158,71900,25,25,,1,
24c1b624d7d8fdf42a1defd68f9d6d88099ef5a4,2018-02-02,sell,apartment,Palermo Hollywood,-34.5859532426,-58.440356827,305000,70,65,,2,
400dfe2fc0004dc8c217b0ec6034ac13493a3d77,2018-02-02,sell,store,Villa del Parque,-34.6057934,-58.4886936,486000,282,282,,,
4b1d9b17966fd33e61c050605eb056517be47920,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,277000,113,91,,3,
635fc02186fafa62b127caf742aa66de1fdaaba6,2018-02-02,sell,store,Centro / Microcentro,-34.607924,-58.374815,235000,153,153,,,
ab476d425d3bef8b3c0b1e84035f403b938661e2,2018-02-02,sell,apartment,Retiro,-34.5913725613,-58.3799898079,495000,152,131,,5,
627a967fa0d45b31d812afbc0d5f9d86a92d37aa,2018-02-02,sell,store,Centro / Microcentro,-34.607924,-58.374815,,225,225,,,
c85f7392a2c06dbfbb909f05fb30cf56aee63100,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,95000,38,33,,1,
3a0af6fa7f79000a79e0a2414190c72515eff3ee,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,95000,38,33,,1,
a187f3445cef34f402928d6931387c7e7329acf5,2018-02-02,sell,store,Tribunales,-34.6020736,-58.3895407,260000,102,102,,,
a3486c02189a8d05d806c715633af8776b5e236b,2018-02-02,sell,store,Centro / Microcentro,-34.6037232,-58.3815931,260000,102,102,,,
09866aa7ee50704c28f35ec83817e1640e92c6e0,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,153000,55,45,,2,
80eb22a504434ac60a11b2f67e366bfbb0a19ad6,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,324000,113,91,,3,
b6cfd6194cec909d01accb31295ba9baf72c4914,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,111000,38,33,,1,
80301429d7d6c9d9a572331909a502635de4c4d5,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,111000,38,33,,1,
715206aca3b5c89c66734872172257be3b4a96bc,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,159000,55,45,,2,
4248f40e9d2c61bac472dfd8fc00808d96e0596f,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,337000,113,91,,3,
b00d56cefaf42c361eb9dbab9205b4189e012d5c,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,115000,38,33,,1,
019a93c5222142a53566d76f2fc8b614cfa75604,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,115000,38,33,,1,
aa5cffe9ce5b8379301808c7102fdee3a268ca89,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,165000,55,45,,2,
9078d7fcbff4daf265c8aea8635832a2db8c2a94,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,351000,113,91,,3,
544bf5c473253e147b8029bdc62c5227850828a6,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,120000,38,33,,1,
75a0c2c689c295b88c7406450979faea631b9e6e,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,120000,38,33,,1,
ff2ec7a0e9f2b07de6df345d8558ae48c6933fd3,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,172000,55,45,,2,
9500c40def7058c6133d1efc2fe5229515a814e2,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,365000,113,91,,3,
310a7cc4d112f88ca9ddebfc651ec44305079a19,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,125000,38,33,,1,
6ebec0d1222a8c54212c345b0f2174b62f0f8bd5,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,125000,38,33,,1,
51df167784815c7a938c63982b4b2c387c4087b0,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,178000,55,45,,2,
5ada3650727826cb30092d6d02c4de262e278615,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,241000,113,91,,3,
65e712e8b3e40db028ec47a3afed3bdd1eaace88,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,204000,38,33,,1,
44da6504c0ab43582e833539acbb35a547d4a95f,2018-02-02,sell,apartment,Villa del Parque,-34.6057934,-58.4886936,204000,38,33,,1,
978d641db31d7d5d8176d4b40ddbc1a3b882b55b,2018-02-02,sell,store,Centro / Microcentro,-34.5995798,-58.3811952,310000,141,141,,,
3ad8570f60be1d40c480008d3c8825b85c383e59,2018-02-02,sell,store,Congreso,-34.6045835,-58.374937,450000,336,336,,,
cefaae5b069674fac81faf90ecec0ff24967f199,2018-02-02,sell,store,Centro / Microcentro,-34.6093146,-58.3937769,450000,336,336,,,
33a6a866f733879cc7809b31cfacc0fd181121f7,2018-02-02,sell,PH,Caballito,-34.6091624,-58.4550837,420000,264,160,,5,
386c164eb271a5e9e2a54a61e26f0d39583d4a36,2018-02-02,sell,apartment,Barrio Norte,-34.5941408,-58.4038373,350000,138,130,,5,
47506116717de71d89c9389cbf7a5153eea4f977,2018-02-02,sell,apartment,Once,-34.5761414,-58.4787903,200000,114,114,,4,
f280e6c94cdcd4b541ec9b811b5b5b3fe17b0160,2018-02-02,sell,apartment,Villa Urquiza,-34.5723461704,-58.4810231395,260000,73,56,,3,
f763a21c906d6199ef2a70d6fe457d8f3e4eb7fe,2018-02-02,sell,store,Villa Crespo,-34.6008808,-58.4343834,230000,78,78,,,
d93f5b955d9846262ec4a25f8d60f1dd28a29eac,2018-02-02,sell,store,Monserrat,-34.6127122,-58.3761426,715000,288,288,,,
2dc2c75e7d3a3855bc7145d8082b739ad3207230,2018-02-02,sell,apartment,Barracas,-34.6464975,-58.3767864,,762,530,,,
efb90615e236631460910a114fa58fbc92bb565e,2018-02-02,sell,apartment,Centro / Microcentro,-34.6010130468,-58.3758357603,397000,256,176,,5,
61d52b0e250d13e8d747c942bc86704fb4964302,2018-02-02,sell,store,Monserrat,-34.6093138,-58.3777708,1300000,894,894,,,
c9b93963dadb1a3ca0d8d3a65b046df3e72dbbc8,2018-02-02,sell,apartment,Parque Patricios,-34.6353824,-58.4393773,330000,135,118,,4,
601f2717d094f87d5e430dccf43fcbef2added52,2018-02-02,sell,apartment,Retiro,-34.5896061,-58.3802473,397000,256,176,,5,
92f486744dc3abfb68b95067f691586cd27eed12,2018-02-02,sell,apartment,Centro / Microcentro,-34.5964521123,-58.3742494047,105000,35,35,,1,
617f7853d72e0b22c62f9d63745ec1204b776a85,2018-02-02,sell,apartment,Belgrano,-34.5682258,-58.4456667,250000,79,75,,4,
d1a7644c5aff906ca01c04659ac46bc31d704cf0,2018-02-02,sell,apartment,Retiro,-34.5896061,-58.3802473,105000,35,35,,1,
e0c6ea2134babcdadfc182faa04a91341b98c5ed,2018-02-02,sell,store,Parque Patricios,-34.637701,-58.4002165,650000,141,141,,,
83bdc567868d690d987a3b3fa54abbf770f05476,2018-02-02,sell,apartment,Palermo,-34.567987,-58.4329159,110000,39,35,,1,
f343f8a9bce8157bcdf616ce5e21d6be788846d0,2018-02-02,sell,store,Centro / Microcentro,-34.601188,-58.378908,235000,153,153,,,
391c3c2b99d84e29b0b03a9283aa41e912256201,2018-02-02,sell,store,Tribunales,-34.602013,-58.384845,90000,91,91,,,
343e422cdfd67da01e81d837cfc15ef671251f03,2018-02-02,sell,store,Tribunales,-34.602013,-58.384845,30000,27,27,,,
332134040340e99bae55e9b0ef396277835fa90d,2018-02-02,sell,apartment,Villa Urquiza,-34.5855124626,-58.4713558009,242560,121,74,,3,
acdca1feab2344b62b052f00fba84a5a88ed8ad8,2018-02-02,sell,house,Parque Patricios,-34.6340562,-58.4068899,390000,280,280,,,
139ddc7aea6bf8a4075124180d5455b5afc7ee17,2018-02-02,sell,apartment,Flores,-34.6261184,-58.4584578,126000,46,43,,2,
b4961a08239cc4a77324b90f2e9951a75e06591d,2018-02-02,sell,apartment,Belgrano,-34.5784160359,-58.4608212032,255000,84,84,,4,
43cce6e70a5e6399ad4cc8f43888099fc3c7e4eb,2018-02-02,sell,apartment,Belgrano,-34.5620844,-58.4566864,295000,126,119,,5,
2f051fc8bcadd66064944a250647cb83bddec769,2018-02-02,sell,apartment,Caballito,-34.6209278,-58.4458736,540000,185,175,,5,
aaa61f6931aa3250b2d3b1d07d4c15ad1131ac09,2018-02-02,sell,store,Tribunales,-34.6058456008,-58.3849952037,,225,225,,,
a59921cc2588b79a8776ab6bd3019f5f9bcec96a,2018-02-02,sell,apartment,Nuñez,-34.5404431,-58.4737727,220000,45,42,,2,
6f9e0f6dc41fc319d6e436be6a938710d7706e6e,2018-02-02,sell,apartment,Nuñez,-34.5360918,-58.4672012,240000,80,72,,3,
1c53a1e4f67a8e5bc4f76f5b633f0267343856f7,2018-02-02,sell,store,Centro / Microcentro,-34.607924,-58.374815,270000,89,89,,,
6197d528af7fa0f3b0eacea75cd373801fa24183,2018-02-02,sell,store,Abasto,-34.603329,-58.410789,380000,198,165,,,
470112e29968c5f0716ab2598e8caa2df2dad393,2018-02-02,sell,apartment,Retiro,-34.5951951276,-58.3797342307,157000,43,39,,1,
61b3c49fc66ca11fa41e795ff695b41dafb7aafc,2018-02-02,sell,apartment,Retiro,-34.5969333,-58.3744359,420000,129,129,,4,
3cf2de7ace304bdc0572012379698dca282bbce9,2018-02-02,sell,apartment,Barrio Norte,-34.5957809,-58.3999756,265000,124,116,,4,
82456f7f7bbd6b938ec14847b7408a1c835380c8,2018-02-02,sell,apartment,Villa Urquiza,-34.5730394,-58.4861041,249000,90,70,,2,
fcddf283d8d24fb941db4e6e0b1c7cdac2c049f1,2018-02-02,sell,apartment,Villa Urquiza,-34.5833181,-58.4709807,188500,53,47,,2,
902b40268819c81a753c37446a695b854b1c9f24,2018-02-02,sell,apartment,Caballito,-34.6137351,-58.4378151,265000,98,82,,4,
8b7e93e8b10426193d1bb7995768929bcfa63097,2018-02-02,sell,apartment,Retiro,-34.5913725613,-58.3799898079,495000,152,131,,5,
de77551856a5a68fcc50b6f89d4202fd4268e199,2018-02-02,sell,apartment,Retiro,-34.5916198628,-58.3781444481,390000,110,103,,3,
